Account,User Name,Followers at Posting,Created,Type,Likes,Comments,Views,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Total Interactions,Overperforming Score
Denise_Marie ✊🏼🇺🇸,theinformedmama209,52935,2020-08-10 20:17:20 PDT,Photo,4614,172,0,https://www.instagram.com/p/CDu89A_HS6x/,https://www.instagram.com/p/CDu89A_HS6x/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/117335871_897172097438644_5677931001162703013_n.jpg?_nc_cat=100&ccb=2&_nc_sid=8ae9d6&_nc_ohc=Fpxp0ua5D3AAX9VAcla&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=7eeceea6973092c1bd24c8f33aeb86b5&oe=603594BA,,"Elizabeth Smart was abducted from her home when she was 14 years old by Brian Mitchell.. For nine months she was tied-up, raped, and tortured daily. She was only 18 miles from her home when she was rescued. When Mitchell (right) would take Elizabeth (left) out in public, he would make her wear a full face veil so no one would recognize her..

The media hasn’t covered a single topic on sex trafficking but they’re very consistent on covering masks. 

Your child is more likely to be abducted & sold than they are to catch an illness with a 95% survival rate..

It’s time to stop sleeping..

Pedophilia is the real pandemic.

#SaveOurChildren #PedoBook #ExposeAllthePEDOPHILES #childrenslivesmatter #childsextrafficking #humansextrafficking #deathtopedos #SaveOurChildren",Elizabeth Smart in public. This is why no one identified her.,,,"4,786",4.47
Phoebe Garnsworthy,lost_nowhere,226668,2020-08-10 15:24:47 PDT,Album,3653,577,0,https://www.instagram.com/p/CDubeWyBTHB/,https://www.instagram.com/p/CDubeWyBTHB/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/117394131_115914100047644_8576852662740295809_n.jpg?_nc_cat=102&ccb=2&_nc_sid=8ae9d6&_nc_ohc=gptCMsmn9VsAX_OhvAb&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=6aea8ff3cf53d62227d560ef3c013c69&oe=602562C9,,"Please comment #saveourchildren and bring human trafficking the awareness that it deserves, because the mainstream news and media don’t share this knowledge. Every 30 seconds a child is sold for sex labour, organ harvesting, and more. There are over 40.3 million victims of human trafficking in the world today. Human trafficking earns a global profit of over 150 billion a year... $99 billion that comes from sex exploitation alone. We need to talk about this and put an end to human trafficking !!
Why do bad things happen to good people? Why are we living in a world where suffering exists? Because it is the result of people living unconsciously and their actions of evil tower on as a knock on affect. When I say unconscious I mean they are unaware they have a soul, they are out of touch with humanity, unity and they have never even known what love is. This has then followed on to the next generation over and over again. The more we talk about it and help others wake up to their spiritual self the better the world will become. This also relates to trauma passed on from previous generations. We need to heal both the abuser and the abused, and stop the cycle from repeating. #endhumantrafficking ps. Not sure who the artist is for this first picture - if you know or are it please comment or dm me and I will update it 🙏🏼",,,,"4,230",3.16
Samantha Faiers | Sam Faiers,samanthafaiers,2527694,2020-11-16 11:39:23 PST,IGTV,4069,143,161755,https://www.instagram.com/tv/CHqeZnlhjYi/,https://www.instagram.com/tv/CHqeZnlhjYi/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/125426406_138368574289103_5481952963432324087_n.jpg?_nc_cat=101&ccb=2&_nc_sid=8ae9d6&_nc_ohc=sH6qIfWj4-sAX9xjfkR&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=206c270e0bd3ba9c70ed5bac425b2df8&oe=60235E99,#endhumantrafficking #saveourchidren,"‼️TRIGGER WARNING ⚠️ 
Every year 15,000 Nepali girls are sexually exploited. These girls some as young as seven, they’re pulled away from their families, terribly abused and kept in appalling conditions. @freeagirl have rescued many girls but around 95% of cases go unreported, and even more unpunished. Intimidation, legal barriers, shame and silence keep girls from testifying. Give survivors the courage to speak up against sexual exploitation of children. Raise your #voiceforjustice by donating your voice now 🙏 I do my own research daily, but let me tell you it’s hard to find. It should be the biggest written about crime all over the world. Why isn’t human trafficking headline news everyday!! It makes me so angry. HUMAN SEX TRAFFICKING is the fastest growing international crime network that that world has ever seen. #saveourchilden #endchildsextrafficking 
#endhumantrafficking 
#saveourchildren 
Thank you for being so incredible @ourrescue @timballard89 🙏",,,,"4,212",-3.44
HONORING THE FALLEN,salutetheblue,72983,2020-10-20 19:13:16 PDT,Photo,4015,95,0,https://www.instagram.com/p/CGlqD43HqDH/,https://www.instagram.com/p/CGlqD43HqDH/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/122136561_186209199656565_1521102149487985212_n.jpg?_nc_cat=103&ccb=2&_nc_sid=8ae9d6&_nc_ohc=w3XODYCYI4oAX_d_fGU&_nc_oc=AQntZ4NRbGcL7ZleeV0BdKCYBbjHno5sQQkT7YGrkkFC7fpavcb-5O3keWwD71M4cY4&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=152efffa0670d0a6d1ae8cc71f0c132d&oe=60248F94,,"KEEP APPLYING PRESSURE: PROTECT THE CHILDREN: Do your part. It is estimated that 800,000 children go missing each year. Not missing and later found with a relative. Not missing and are found dead. Missing…as in never seen again. Not a trace of them. They just disappeared.

In America it is estimated that 460,000 kids go missing each year (statistics provided by the FBI). In Canada that number is 45,288. Germany 100,000. India 96,000. Russia 45,000. Spain 20,000. United Kingdom 112,853.

800,000 children missing should be the headline on every nightly news show worldwide #GodBless #BeTheLight #TheMessage #SpeakUP #SoundTheAlarm #SaveOurChildren #HumanTrafficking #WeStandWithYou #BackTheBlue #SaluteTheBlue 🇺🇸🎀⚫️🔵⚫️🎀🇺🇸",,,,"4,110",2.15
Gigi Winters,informedmothers,32973,2020-09-02 08:40:52 PDT,Photo,3989,48,0,https://www.instagram.com/p/CEo7iBnHumO/,https://www.instagram.com/p/CEo7iBnHumO/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/118775196_190046795858314_4592093639823645823_n.jpg?_nc_cat=102&ccb=2&_nc_sid=8ae9d6&_nc_ohc=OGpylZVnj0EAX8JbkSv&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=333ed2127ac2391b678bc81bda1a33a4&oe=602481A4,,#SaveOurChildren,"The Captain @sgrstk Things that are are not ""conspiracy theories"" sex trafficking, government corruption, media manipulation, food modification, etc. regardless of your political affiliation, this shit IS happening. You're not crazy for believing it; you're fucking crazy for ignoring it.",,,"4,037",1.98
Josh Thomson,therealpunk,81338,2020-08-29 14:22:17 PDT,Photo,3787,156,0,https://www.instagram.com/p/CEfPbNhlPzU/,https://www.instagram.com/p/CEfPbNhlPzU/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118519924_304167024142338_7218544255905426320_n.jpg?_nc_cat=111&ccb=2&_nc_sid=8ae9d6&_nc_ohc=18s0-v7_E8UAX8OZYYL&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=24d47296f9175bfb4c129fb0471bbc0a&oe=60377ACC,,If this doesn’t tell you how broken our media outlets are then I’m not sure you want to see the problem  #saveourchildren #childtrafficking #stop,"King Randall, I. @NewEmergingKing How is finding 39 missing children in a double wide trailer here in Georgia NOT the biggest news story in America? 1:48 PM 8/28/20 Twitter for Android 120K Retweets and comments 366K Likes",,,"3,943",3.87
Lexit Movement,lexitmovement,41478,2020-10-01 18:52:45 PDT,IGTV,3843,80,22928,https://www.instagram.com/tv/CF0sXoJg5c-/,https://www.instagram.com/tv/CF0sXoJg5c-/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/120420889_1654684288039249_3456374352762047362_n.jpg?_nc_cat=109&ccb=2&_nc_sid=8ae9d6&_nc_ohc=DDQ26GLL9hUAX-jEhJf&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=862773e7d66d956685959f41cf559df8&oe=6037292A,Liberal media is pathetic hiding pedophiles!,#SaveOurChildren #endhumantrafficking #pedowood,MAINSTREAM MEDIA CAUGHT PROTECTING EPSTEIN PEDO-ISLAND ISLAND NEW YORK CITY FOX NEWS ChARReI ABCNEWS AMY ROBACH CAUGHT SAYING NETWORK SPIKED JEFFREY EPSTEIN BOMBSHELL scoundrel bankrupt tax cheat who om brOL ape allegations @FREEDOMGUARDS FREEDOMGUARDS.COM,,,"3,923",2.46
Gigi Winters,informedmothers,34844,2020-09-06 11:54:49 PDT,Photo,3839,74,0,https://www.instagram.com/p/CEzk6Canbp4/,https://www.instagram.com/p/CEzk6Canbp4/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118792263_235828931148288_6387846653479857880_n.jpg?_nc_cat=106&_nc_sid=8ae9d6&_nc_ohc=-b8hNlKu1ioAX-I4_Pt&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=f4d283bab805efafc9b30085ef094ec7&oe=5F7C9B1C,,#SaveOurChildren #DefundTheMedia,‎'‎dاساH + HmIH Epstein's girlfriend was taken into custody and now missing children are being found by the boatload... Ask yourself why the media remains mute on this. @unformedmothers‎'‎,,,"3,913",1.92
Ellisa Allen,ellisaallen,N/A,2020-09-02 14:08:29 PDT,Album,3816,88,0,https://www.instagram.com/p/CEphBnSMpXW/,https://www.instagram.com/p/CEphBnSMpXW/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118764966_757390741775738_6741076315356933791_n.jpg?_nc_cat=101&_nc_sid=8ae9d6&_nc_ohc=jWLtgqSlddgAX-wriHu&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=e3945755dee18a1c52ee357f6e553cd6&oe=5F98FBBF,,“We will never stop looking for you.”~U.S. Marshals  Waiting for the mainstream media to speak out... but nothing so far... #saveourchildren #save #protect #rescue #pray,,,,"3,904",1.07
ZANE,zanestyles,9557,2020-09-02 10:09:02 PDT,Album,3838,51,0,https://www.instagram.com/p/CEpFnv4AQZ1/,https://www.instagram.com/p/CEpFnv4AQZ1/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118662463_334759207875507_4679302016565788714_n.jpg?_nc_cat=104&_nc_sid=8ae9d6&_nc_ohc=fxBT9tt_D-gAX_DTn15&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=9f6dae20236cfe1de6dfc37b8d3c452c&oe=5F758D7D,,"Must keep this viral awareness going for this child. Watching this video itself was just a cringe. Sophie, I’m sorry that CPS have failed you and not try to protect you. If a child is crying for help, isn’t it your job to protect them at any cost? Pleading for YOU to not leave... it’s just disgusting. Even at the fact that she’s pleading to her family the graphic details on how she’s getting touched; you don’t believe her?! There’s a lot of mothers with abusers and let them abuse their child as well. They trying to silent her and brush away the evidence that has been done to her. Social media has a weird power on letting the system know that we ain’t taking it & staying silent. 
#art #procreate #savesophie #standwithsophie #saveourchildren #stopchildabuse #nomoresilence #justice #hypebeast #hypebeastart #complex #highsnobiety #explore #explorepage #viral",,,,"3,889",9.9
Time2awake,time2awake,56919,2020-08-14 09:07:50 PDT,Photo,3737,119,0,https://www.instagram.com/p/CD4Dg4jnXBY/,https://www.instagram.com/p/CD4Dg4jnXBY/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/117302338_1383519095171998_4679969043548276380_n.jpg?_nc_cat=101&_nc_sid=8ae9d6&_nc_ohc=7xbyLX92qugAX-L_FyY&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=9a47d30fd34600d8af75e6d59df16efb&oe=5F5E2908,,"Crickets 🦗.... #saveourchildren 

😎Time2awake 
#Time2awake 

👉🏼 @standup911
・・・
When have you heard the name #KeithRaniere, #NXIVM or #NancySalzman from any celebrity that was screaming during the #metoo bandwagon? When is the media going to start acknowledging sex trafficking?

What’s going on with all of these so called influential people that so many people look up to that refuse to speak out on any topic that their handles won’t allow them to speak on?","Just so We are clear; We now have concrete proof, found guilty on all counts in the court of law, that there was a Hollywood sex cult that owned 11 daycares worldwide, found guilty of human sex trafficking. And the media have been silent about it...",,,"3,856",1.82
Pardon My American | PODCAST,pardon_my_american,118234,2020-08-31 17:21:06 PDT,IGTV,3647,150,43363,https://www.instagram.com/tv/CEkstF6gIDV/,https://www.instagram.com/tv/CEkstF6gIDV/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118732072_1473424676179884_2268010120820230195_n.jpg?_nc_cat=102&ccb=2&_nc_sid=8ae9d6&_nc_ohc=z5WP59tj6VgAX8LP7Jx&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=401eea9dd7b271204fdf12074f0b0d7b&oe=601E1E70,Only 6%? The Numbers Game Continues,"‼️FOLLOW. LIKE. SHARE‼️
.
YOUTUBE REMOVED EPISODE 135🍿WATCH FULL EP 135 ON BITCHUTE🍿
.
🍿LINK IN BIO🍿
.
Recently, “Only 6%” was trending on Twitter.  This came after the CDC updated their numbers for Big C little v (Cv), which seemingly indicated that only 6% of deaths were due to solely Cv.  Not surprisingly, this sparked an uproar on social media.  However, this was quickly shot down as a “conspiracy theory” and is being shadow banned on social media platforms.
.
Also, the Justice Department recently declared an impending investigation into the nursing home deaths in specific cities with mandates that moved Cv-positive patients back into nursing homes.  Governors, such as nipple-ring Cuomo, are calling these investigations “political,” but this is because he knows it’s only a matter of time before he’s charged with murder!
.
.
.
#PardonMyAmerican 
#Spygate 
#EpsteinCoverup
#Covid1984
#WakeUpSheeple
#Plandemic
#Plandemic2020 
#Hollyweird
#Event201
#ThePlanToSaveTheWorld 
#DeepstateExposed
#NewWorldOrder
#GhislaineMaxwell
#GreatAwakening
#ExposeTheTruth
#RedPill
#ThePlanToSaveTheWorld
#BillGatesIsEvil
#Scamdemic
#Agenda2030
#UnsealEpstein
#ExitTheMatrix
#ExposeTheTruth
#FallCabal
#SaveOurChildren
#WWGOWGA
#PatriotsUnited
#illuminaticonfirmed
#WeinerLaptop","Only 6%? FULL FULLEPISODES YouTube CDC report shows 94% of COVID-19 deaths in U.S. had contributing conditions August31,2020 2minread TRENDING SEASON Rattlesnake season beginsin Southwest OSMARES The Numbers Game Continues",,,"3,797",1.37
HONORING THE FALLEN,salutetheblue,N/A,2020-08-26 10:30:08 PDT,Photo,3702,52,0,https://www.instagram.com/p/CEXGeNZn_1g/,https://www.instagram.com/p/CEXGeNZn_1g/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118352836_3202180819818403_8300344738966089166_n.jpg?_nc_cat=104&_nc_sid=8ae9d6&_nc_ohc=C2yFhRQJPAIAX-NTENo&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=e127f90a08c40ba2249ec0c1d73a56d7&oe=5F9791F2,,"THE MESSAGE: It is estimated that 800,000 children go missing each year. Not missing and later found with a relative. Not missing and are found dead. Missing…as in never seen again. Not a trace of them. They just disappeared.

In America it is estimated that 460,000 kids go missing each year (statistics provided by the FBI). In Canada that number is 45,288. Germany 100,000. India 96,000. Russia 45,000. Spain 20,000. United Kingdom 112,853.

800,000 children missing should be the headline on every nightly news show worldwide  #GodBless #BeTheLight #TheMessage #SpeakUP #SoundTheAlarm #SaveOurChildren #HumanTrafficking #WeStandWithYou #BackTheBlue #SaluteTheBlue 🇺🇸⚫️🔵⚫️🇺🇸 📸: @d_whyte @londrelle",WHY IS THE MAINSTREAM MEDIA SILENT ABOUT CHILD TRAFFICKING,,,"3,754",1.95
Siggy Flicker,siggy.flicker,428123,2020-08-29 07:59:50 PDT,Video,3290,259,23327,https://www.instagram.com/p/CEeguH7j1VV/,https://www.instagram.com/p/CEeguH7j1VV/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/118595791_123993635788227_4293168610429430796_n.jpg?_nc_cat=105&_nc_sid=8ae9d6&_nc_ohc=lNOSncMxvcsAX9qXvqi&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=a98e5f65f725d94112ed0c6c00056060&oe=5F76064F,,"Good Morning! Hope everyone EXCEPT the intolerant radicals on the left who have hijacked the Democrat Party and bully patriots daily have a great day.  Ohhhhh and one more thing because MSM is NOT reporting this....US Marshalls just rescued 39 missing children in Georgia in a 2 week operation and arrest 9 loser pedophiles! Operations like this have been happening all the time, every month but the MSM doesn’t take want to talk about the 800,000 kids that go missing every year in the USA! Sex trafficking brings in over 150 billion dollars.  They want to cover up for their pedophile friends and their only goal is to brainwash the masses about our great president.  So here is goes for the ones who believe the “friends of pedophiles” reporting the FAKE NEWS.  Yes, Donald J Trump did know the sicko Jeffrey Epstein. Yes, Epstein did party at Mara Lago 25 years ago along with everyone else who was rich & famous but thats where it ends.  Sorry to disappoint.  As soon as TRUMP found out that Jeffrey Epstein liked young girls (YOUNGER THAN LEGAL AGE) he threw him out and has never been seen with him since. That’s why every picture is from over 20 years ago. DONE & DONE. MSM has tried to edit & create so many false narratives to protect their real rapist friends (we all know who) but they seem to always fail when it comes to TRUMP! 
Epic Fail #1754 #trump2020 #saveourchildren #haveagreatday ♥️🇺🇸♥️

Thank you Jacqueline @jvmdesignltd for my amazing TRUMP coffee cups. 🇺🇸 @raquelvonfischler

@greccolisa - like the 💚",,,,"3,549",1.55
